rating,rating_count,review_title,review_content,review,score,clean_review,sentiment
3.9,260,"Value for money,Good mini handheld vacuum, I use it to clean my electronics,Best in market,Quite handy and efficient,Small and powerful,Nice product,Blower leaks air,Really good portable vacuum cleaner","The blower functionality is good. the brush nozzle is not good, it breaks on sharp corners. overall its worth buying for small cleaning.,A very premium look and feel product. works well, I use it to clean my laptops and other electronics.,I really like this portable wireless vaccum cleaner. I'm using it for cleaning my car. It comes with charging cable, user manual and multiple cleaning brushes. Charging capacity is awesome. Suction power is very good. Easily catch dust particles inside car. It is best value for money. Thank you Amazon.,This is probably the most portable and useful vacuum cleaner that I have come across. Compact and portable, itâ€™s cordless and hassle free. Great suction power and it is so convenient to use. Itâ€™s vacuum and blower both. Its is easy to clean so it requires no maintenance.,It is exactly what I needed, a sturdy, simple, small, and smart vacuum machine. It has great suction power. Wish it had little bit bigger storage box.,,Blower leaks air and if it to be used efficiently,vacuum cleaning: averagethey should have designed it like a tunnel.Use it as vacuum cleaner, remove the filter and accessories to be used a blower in reverse.,I really like our portable cordless vacuum clener. It's handy, lightweight, and easy to use. It's great for quick clean-ups and does a good job on our cars, floors etc. I had it for a few weeks now and it's still going strong.",value for moneygood mini handheld vacuum i use it to clean my electronicsbest in marketquite handy and efficientsmall and powerfulnice productblower leaks airreally good portable vacuum cleaner the blower functionality is good the brush nozzle is not good it breaks on sharp corners overall its worth buying for small cleaninga very premium look and feel product works well i use it to clean my laptops and other electronicsi really like this portable wireless vaccum cleaner im using it for cleaning my car it comes with charging cable user manual and multiple cleaning brushes charging capacity is awesome suction power is very good easily catch dust particles inside car it is best value for money thank you amazonthis is probably the most portable and useful vacuum cleaner that i have come across compact and portable its cordless and hassle free great suction power and it is so convenient to use its vacuum and blower both its is easy to clean so it requires no maintenanceit is exactly what i needed a sturdy simple small and smart vacuum machine it has great suction power wish it had little bit bigger storage boxblower leaks air and if it to be used efficientlyvacuum cleaning averagethey should have designed it like a tunneluse it as vacuum cleaner remove the filter and accessories to be used a blower in reversei really like our portable cordless vacuum clener its handy lightweight and easy to use its great for quick cleanups and does a good job on our cars floors etc i had it for a few weeks now and its still going strong,7.8,valu moneygood mini handheld vacuum use clean electronicsbest marketquit handi efficientsmal powerfulnic productblow leak airreal good portabl vacuum cleaner blower function good brush nozzl good break sharp corner overal worth buy small cleaninga premium look feel product work well use clean laptop electronicsi realli like portabl wireless vaccum cleaner im use clean car come charg cabl user manual multipl clean brush charg capac awesom suction power good easili catch dust particl insid car best valu money thank amazonthi probabl portabl use vacuum cleaner come across compact portabl cordless hassl free great suction power conveni use vacuum blower easi clean requir maintenanceit exactli need sturdi simpl small smart vacuum machin great suction power wish littl bit bigger storag boxblow leak air use efficientlyvacuum clean averagethey design like tunnelus vacuum cleaner remov filter accessori use blower reversei realli like portabl cordless vacuum clener handi lightweight easi use great quick cleanup good job car floor etc week still go strong,Negative
3.9,1672,"Budget friendly best product in class,Good product,Quality,Lifelong Grill Sandwich maker,We can make anything sandwich to grill.,A very good product, go for it,Comact nice design,the facility of big sandwich maker in small size.","* Easy and quick heating* Price 1099 is best in class* 1 year + 6 month additional warranty on.  registered device is very good in class* best product for those who uses occasionally (10-15 times in year ) because it will last for years if use is limitedOverall very good product,Is better automatic but heating temparature is not good manual is good,Product works best and quick just its quite light weight,Overall the sandwich maker is good. The length of the power cord is not sufficient.,Easy to prepare sandwiches of any thick.,It is a very good product. Decent cord length. The grill marks on my sandwiches and panini come out excellent. Value for money is good, considering I bought this for INR 999, it's totally worth the spent. You can make one sandwich / panini at a time, but I only cook for myself so, I don't find any issue with that. But again, it depends on the size of the sandwich. Go for it.,Very Nice product, ideal for small kitchen needs.. Very Light weight.. 1000w power capacity get heated very quickly... I say only one drawback powercord length is really very small, it should be longer atleast 1.5 metre to 2 metre would be ideal... Otherwise its a great product...,the best thing I like about this is the facility of big sandwich maker in a small size. There is no other company offering this design in this size. very good. thanx",budget friendly best product in classgood productqualitylifelong grill sandwich makerwe can make anything sandwich to grilla very good product go for itcomact nice designthe facility of big sandwich maker in small size easy and quick heating price is best in class year month additional warranty on registered device is very good in class best product for those who uses occasionally times in year because it will last for years if use is limitedoverall very good productis better automatic but heating temparature is not good manual is goodproduct works best and quick just its quite light weightoverall the sandwich maker is good the length of the power cord is not sufficienteasy to prepare sandwiches of any thickit is a very good product decent cord length the grill marks on my sandwiches and panini come out excellent value for money is good considering i bought this for inr its totally worth the spent you can make one sandwich panini at a time but i only cook for myself so i dont find any issue with that but again it depends on the size of the sandwich go for itvery nice product ideal for small kitchen needs very light weight w power capacity get heated very quickly i say only one drawback powercord length is really very small it should be longer atleast metre to metre would be ideal otherwise its a great productthe best thing i like about this is the facility of big sandwich maker in a small size there is no other company offering this design in this size very good thanx,7.8,budget friendli best product classgood productqualitylifelong grill sandwich makerw make anyth sandwich grilla good product go itcomact nice designth facil big sandwich maker small size easi quick heat price best class year month addit warranti regist devic good class best product use occasion time year last year use limitedoveral good producti better automat heat temparatur good manual goodproduct work best quick quit light weightoveral sandwich maker good length power cord sufficienteasi prepar sandwich thickit good product decent cord length grill mark sandwich panini come excel valu money good consid bought inr total worth spent make one sandwich panini time cook dont find issu depend size sandwich go itveri nice product ideal small kitchen need light weight w power capac get heat quickli say one drawback powercord length realli small longer atleast metr metr would ideal otherwis great productth best thing like facil big sandwich maker small size compani offer design size good thanx,Negative
3.7,7945,"Unsatisfied,Too small for home use.,Nic,Nice item,.,Good,Material is not good.,Overall product is good, but one of it is damaged","Very small it is, hardly for less than 6 heavy clothes.Very good for single person but not for family .,Too small for home use good for travel,Value for money,I like the product.value for money,Nice product..,I'm happy with the product as it's highly portable due to its folding ability into its pouch and its sturdy enough to stand on its own but size is smaller than i expected.,Material is not good, for these price you can buy any bag...,One of the bag is damaged, but overall product is good.",unsatisfiedtoo small for home usenicnice itemgoodmaterial is not goodoverall product is good but one of it is damaged very small it is hardly for less than heavy clothesvery good for single person but not for family too small for home use good for travelvalue for moneyi like the productvalue for moneynice productim happy with the product as its highly portable due to its folding ability into its pouch and its sturdy enough to stand on its own but size is smaller than i expectedmaterial is not good for these price you can buy any bagone of the bag is damaged but overall product is good,7.4,unsatisfiedtoo small home usenicnic itemgoodmateri goodoveral product good one damag small hardli less heavi clothesveri good singl person famili small home use good travelvalu moneyi like productvalu moneynic productim happi product highli portabl due fold abil pouch sturdi enough stand size smaller expectedmateri good price buy bagon bag damag overal product good,Negative
3.5,1367,"This is a good product,Not upto the expectation,Not recommended for buying.,Very delicate product,Worth a buy,Good product,Just fine buy,Good stickiness but bad handle","The only issue is that the built quality is very poor. It broke on 2nd use. Rest the adhesion is good.,The product is not sturdy, the handle broke after a weekThe adhesive is working, but it is too diffuct to peel the tape,Product is okay but the stick is very delicate so it broke, now it very difficult to use the product.,The handle of the product broke when I used it second time so it's very poor quality would not recommend.,Its value for money,Easy to use,Product of good use. Wish the Handle of the roller was easy  to use,We have a beagle dog so we have extensive use of lint rollers in the household. Have been using the 3M, but its very expensive if you consume 4to 5 rollers every month. So thought of trying this one as i though how bad can a lint roller be. The stickiness of the glue paper was good enough to remove the dog hair, but the quality of the handle is really bad. It did not even last 2 days. So ended up using a wooden stick or long pencils for the job. If the makers had spent some more on making a good handle even if the cost would have been Rs 25 higher, then it could have been a great product especially for those households which have pets as they need it more frequently. So i might go back to buying the 3M product of look for something in between.",this is a good productnot upto the expectationnot recommended for buyingvery delicate productworth a buygood productjust fine buygood stickiness but bad handle the only issue is that the built quality is very poor it broke on nd use rest the adhesion is goodthe product is not sturdy the handle broke after a weekthe adhesive is working but it is too diffuct to peel the tapeproduct is okay but the stick is very delicate so it broke now it very difficult to use the productthe handle of the product broke when i used it second time so its very poor quality would not recommendits value for moneyeasy to useproduct of good use wish the handle of the roller was easy to usewe have a beagle dog so we have extensive use of lint rollers in the household have been using the m but its very expensive if you consume to rollers every month so thought of trying this one as i though how bad can a lint roller be the stickiness of the glue paper was good enough to remove the dog hair but the quality of the handle is really bad it did not even last days so ended up using a wooden stick or long pencils for the job if the makers had spent some more on making a good handle even if the cost would have been rs higher then it could have been a great product especially for those households which have pets as they need it more frequently so i might go back to buying the m product of look for something in between,7.0,good productnot upto expectationnot recommend buyingveri delic productworth buygood productjust fine buygood sticki bad handl issu built qualiti poor broke nd use rest adhes goodth product sturdi handl broke weekth adhes work diffuct peel tapeproduct okay stick delic broke difficult use productth handl product broke use second time poor qualiti would recommendit valu moneyeasi useproduct good use wish handl roller easi usew beagl dog extens use lint roller household use expens consum roller everi month thought tri one though bad lint roller sticki glue paper good enough remov dog hair qualiti handl realli bad even last day end use wooden stick long pencil job maker spent make good handl even cost would rs higher could great product especi household pet need frequent might go back buy product look someth,Negative
4.0,1313,"à¤¬à¤¢à¤¿à¤¯à¤¾ à¤¹à¥ˆà¥¤à¤µà¤œà¤¨ à¤•à¤® à¤¹à¥‹à¤¨à¥‡ à¤•à¥€ à¤µà¤œà¤¹ à¤¸à¥‡ à¤œà¤¾à¤¦à¤¾ à¤¦à¥‡à¤° à¤¤à¤• à¤šà¤²à¤¾ à¤¸à¤•à¤¤à¥‡ à¤¹à¥ˆà¥¤,Nice product and easy to use,Heating issues,Bakwas,Nice,Good product,Good product,Good product","à¤¹à¤® à¤¸à¤‚à¤¤à¥à¤·à¥à¤Ÿ à¤¹à¥ˆ à¤¹à¤® à¤œà¤¾à¤¦à¤¾ à¤¸à¥‡ à¤œà¤¾à¤¦à¤¾ à¤¶à¥à¤°à¥€à¤–à¤‚à¤¡ à¤¬à¤¨à¤¾à¤¨à¥‡ à¤•à¤¾à¤® à¤†à¤¤à¤¾ à¤¹à¥ˆ à¤•à¤­à¥€ à¤•à¤­à¥€ à¤•à¥‡à¤•, à¤†à¤ˆà¤¸à¥à¤•à¥à¤°à¥€à¤® à¤¬à¤¨à¤¾à¤¤à¥‡ à¤¹à¥ˆà¥¤,Nice product and easy to use ðŸ‘,Sometimes gets heated when used for longer,Bakwas,Like this product,Good product , value for money,Good product on this price,Good Product",nice product and easy to useheating issuesbakwasnicegood productgood productgood product nice product and easy to use sometimes gets heated when used for longerbakwaslike this productgood product value for moneygood product on this pricegood product,8.0,nice product easi useh issuesbakwasnicegood productgood productgood product nice product easi use sometim get heat use longerbakwaslik productgood product valu moneygood product pricegood product,Positive
4.1,212,"Not satisfied,Nice,Low quality,Amazing product,Best in its category,Very good sprayer,Good,Not sturdy","Only one pump works and the other one stopped working. Waste of money!,Good ðŸ‘,Not value for money, material is very weak. For same cost you will get 4 bottles in the local stores,Product is good, worth for money and easy to use,Does not give a fine mist but a stream of small droplets. I believe it's good if you want something in this range,Good quality. Fine mist spray.,Good, little pricey...,The spray function is good, but bottles are not quality product. Very thin will break very quickly",not satisfiednicelow qualityamazing productbest in its categoryvery good sprayergoodnot sturdy only one pump works and the other one stopped working waste of moneygood not value for money material is very weak for same cost you will get bottles in the local storesproduct is good worth for money and easy to usedoes not give a fine mist but a stream of small droplets i believe its good if you want something in this rangegood quality fine mist spraygood little priceythe spray function is good but bottles are not quality product very thin will break very quickly,8.2,satisfiednicelow qualityamaz productbest categoryveri good sprayergoodnot sturdi one pump work one stop work wast moneygood valu money materi weak cost get bottl local storesproduct good worth money easi usedo give fine mist stream small droplet believ good want someth rangegood qualiti fine mist spraygood littl priceyth spray function good bottl qualiti product thin break quickli,Positive
3.9,65,"Nice product as expected...,Very good quality ðŸ˜Š love it,Its leaking product as small gap,Product is so amazing,The colour was dull.,Pretty good.,User friendly,I buy a product but in using of twice the product is not working iam totally unsatisfied of this","Easy to make milkshakes and diet smoothies..Useful.,Very good quality ðŸ˜Œ,,This product is very helpfull amd backup is good,The mixer was split throughout the blender.,Easy to clean, portable, easy to carry and easy to use or traveling..,Good for travelling,",nice product as expectedvery good quality love itits leaking product as small gapproduct is so amazingthe colour was dullpretty gooduser friendlyi buy a product but in using of twice the product is not working iam totally unsatisfied of this easy to make milkshakes and diet smoothiesusefulvery good quality this product is very helpfull amd backup is goodthe mixer was split throughout the blendereasy to clean portable easy to carry and easy to use or travelinggood for travelling,7.8,nice product expectedveri good qualiti love itit leak product small gapproduct amazingth colour dullpretti goodus friendlyi buy product use twice product work iam total unsatisfi easi make milkshak diet smoothiesusefulveri good qualiti product helpful amd backup goodth mixer split throughout blendereasi clean portabl easi carri easi use travelinggood travel,Negative
4.4,2737,"Good,Power and performance,Very useful and powerful juicer,Best quality,WORLD CLASS JUCER MIXER GRINDER,Industrial grade,A better product,Good Juicer","Good,Don't wait to juice your fruits from Sujata. This variant is powerful and effortless. Just that it is delicate to calibrate the juicer to the motor,Sumit juicer mixer grinder is a very powerful and useful machine for my daily use.,Best quality,I LIKED SO MUCH,Actually very tough machine. Made life much easier.Cleaning the juicer sieve is little tough but then that's true with all machines.,A good purchase for entire home purpose. But juicer assembly is not much easy I thought.,The juicer is good for every day use.Only thing, the noise of the juicer is too high...",goodpower and performancevery useful and powerful juicerbest qualityworld class jucer mixer grinderindustrial gradea better productgood juicer gooddont wait to juice your fruits from sujata this variant is powerful and effortless just that it is delicate to calibrate the juicer to the motorsumit juicer mixer grinder is a very powerful and useful machine for my daily usebest qualityi liked so muchactually very tough machine made life much easiercleaning the juicer sieve is little tough but then thats true with all machinesa good purchase for entire home purpose but juicer assembly is not much easy i thoughtthe juicer is good for every day useonly thing the noise of the juicer is too high,8.8,goodpow performanceveri use power juicerbest qualityworld class jucer mixer grinderindustri gradea better productgood juicer gooddont wait juic fruit sujata variant power effortless delic calibr juicer motorsumit juicer mixer grinder power use machin daili usebest qualityi like muchactu tough machin made life much easierclean juicer siev littl tough that true machinesa good purchas entir home purpos juicer assembl much easi thoughtth juicer good everi day useonli thing nois juicer high,Positive
4.3,55,"Beautiful and functional, but could be improved (improvements written in review),Agaro kettle,Satisfied with the product,A royal black beauty.,Value for money.,Agaro kettle review,Review,Good looking  elegant, easy to use","ðŸ”¸Everything is nice,including design & function,works as intended and mostly as description.ðŸ”¹But here are things that couldimproved.ðŸ”¹the upper lid should be able to open up a bit more to the back if we want to wash it more thoroughly since having lid not open in a way that it goes  a bit back enough for the lid to not feel a bit in the way its not as comfortable as it could be (this shouldnt become a point which should make ppl avoid buying it though since many other models seem to open up till the same angle as this one does unless you found one that opens up more than this one, if you already bought it or still want to buy it you can use a big bottle brush to scrub it even tho your hand can go in but you ll feel like you have to be more careful while Washing to not accidentally hit the lid (you can see from my image/product image)ðŸ”¹rest of the body seems sturdy but the handle feels a bit lighter than the body so it makes me wonder if handle would fall off due to daily strain when i pick up the kettle by handle alone (may be it wont break/come off but i hold the kettle with both hands on both ends just in case to be safe) : these are two things i d like to be improved if agaro makes any changes in the model features in future.I didnt return it though because chances are other models are the same or similar and apart from all that it works well.. So yeah.,Very good kettle and big in size,Cord length is good,It is very robust in temperature control. That is to say on and off manual and automatic off. Regarding cord, it is 1500 watts kettle which is on the top of ordinary Indian domestic non power 6A plug. They have given one meter quality wire  with 6A plug.  This means if your home wiring can stand 1500 watts on ordinary non power plug you can use it in any socket anywhere. (The switch in the kettle is bit wobbly, not sure whether it is purposely designed so: initially I was not pleased, now love it because of majestic performance),Product looks good. Value for money.,seems good until now... hope will last long... good purchase ðŸ‘Œ,Kettle is nice ðŸ‘ and cord length is also good but package ðŸ“¦ is not good,at the time of delivery it was opened,",beautiful and functional but could be improved improvements written in reviewagaro kettlesatisfied with the producta royal black beautyvalue for moneyagaro kettle reviewreviewgood looking elegant easy to use everything is niceincluding design functionworks as intended and mostly as descriptionbut here are things that couldimprovedthe upper lid should be able to open up a bit more to the back if we want to wash it more thoroughly since having lid not open in a way that it goes a bit back enough for the lid to not feel a bit in the way its not as comfortable as it could be this shouldnt become a point which should make ppl avoid buying it though since many other models seem to open up till the same angle as this one does unless you found one that opens up more than this one if you already bought it or still want to buy it you can use a big bottle brush to scrub it even tho your hand can go in but you ll feel like you have to be more careful while washing to not accidentally hit the lid you can see from my imageproduct imagerest of the body seems sturdy but the handle feels a bit lighter than the body so it makes me wonder if handle would fall off due to daily strain when i pick up the kettle by handle alone may be it wont breakcome off but i hold the kettle with both hands on both ends just in case to be safe these are two things i d like to be improved if agaro makes any changes in the model features in futurei didnt return it though because chances are other models are the same or similar and apart from all that it works well so yeahvery good kettle and big in sizecord length is goodit is very robust in temperature control that is to say on and off manual and automatic off regarding cord it is watts kettle which is on the top of ordinary indian domestic non power a plug they have given one meter quality wire with a plug this means if your home wiring can stand watts on ordinary non power plug you can use it in any socket anywhere the switch in the kettle is bit wobbly not sure whether it is purposely designed so initially i was not pleased now love it because of majestic performanceproduct looks good value for moneyseems good until now hope will last long good purchase kettle is nice and cord length is also good but package is not goodat the time of delivery it was opened,8.6,beauti function could improv improv written reviewagaro kettlesatisfi producta royal black beautyvalu moneyagaro kettl reviewreviewgood look eleg easi use everyth niceinclud design functionwork intend mostli descriptionbut thing couldimprovedth upper lid abl open bit back want wash thoroughli sinc lid open way goe bit back enough lid feel bit way comfort could shouldnt becom point make ppl avoid buy though sinc mani model seem open till angl one unless found one open one alreadi bought still want buy use big bottl brush scrub even tho hand go feel like care wash accident hit lid see imageproduct imagerest bodi seem sturdi handl feel bit lighter bodi make wonder handl would fall due daili strain pick kettl handl alon may wont breakcom hold kettl hand end case safe two thing like improv agaro make chang model featur futurei didnt return though chanc model similar apart work well yeahveri good kettl big sizecord length goodit robust temperatur control say manual automat regard cord watt kettl top ordinari indian domest non power plug given one meter qualiti wire plug mean home wire stand watt ordinari non power plug use socket anywher switch kettl bit wobbl sure whether purpos design initi pleas love majest performanceproduct look good valu moneyseem good hope last long good purchas kettl nice cord length also good packag goodat time deliveri open,Positive
4.5,1065,"Absolutely loving it!,Excellent product,Very nice,Compact way to make coffee,Good one for a Black coffee lover,Excellent purchase,Great Product!,Perfect French Press! I have got two of em!","I gifted it to my mother last month; it was like love at first sip! easy to use, easy to clean, easy to flex, a blessing for any Indian adult! Still new to french press coffee, so I used South Indian filter coffee for the past few weeks and could instantly feel the difference between a cup of freshly pressed coffee and one of instant coffee, although I have been advised to try grinding my own beans for optimum enjoyment. I seep my grounds for around 3-4 minutes after heating the press for around a minute or so with hot water and am amazed at how heat-resistant the glass is, I would however still advise taking precautions. The markings inside also provide a great measurement of how many cups I would end up making. Not only have i used it for making coffee, but also to froth milk and to make tea. Attaching photos of a coffee i made using this french press with a layer of frothed milk. Ngl, one of the favorite purchases my family made, am thoroughly pleased and highly recommend it to anyone.,Time saving coffee/filter.,Been using this for many months now and it's great. Love that it has line measurements. Only thing is I wish the top surface had an arrow-type bump on the plastic to point where the holes are you so you don't have to look down but you can just tell by touch.,Delivery: Amazon delivery is always reliable and it didnâ€™t fail me this time too..Packaging: Both outer packing and the product packaging were intact. Product packing had the right information and was very usefulProduct: Very compact. We used several coffee makers in the market, but all required electricity to run. We wanted to have a non electric one which we can easily carry for outdoor and this one fits aptly to our requirements. Just add the coffee powder and hot water. After a while when we press the central pipe, coffee comes out. The nozzle makes it convenient to pour it a cup.For this price in great India sale, I think itâ€™s worth. I am inclined to give 5 star, but reserving 1 star now. Will use it for a month and come back here to change my rating if it still satisfies me.,Good one for a Black coffee lover,Very very happy with Cafe JEI's French Press. It has become an important part of my daily ritual now in past 10 days. Easy to use and maintain and would recommend buying without hesitation.,Instruction manual could have been a hard copy..too much steps to get the ebook,Got this French Press last year and another one few days back! One for Coffee & another for Green / Black Tea.Totally value for money. The built is solid and filtration is on point!Super happy!!",absolutely loving itexcellent productvery nicecompact way to make coffeegood one for a black coffee loverexcellent purchasegreat productperfect french press i have got two of em i gifted it to my mother last month it was like love at first sip easy to use easy to clean easy to flex a blessing for any indian adult still new to french press coffee so i used south indian filter coffee for the past few weeks and could instantly feel the difference between a cup of freshly pressed coffee and one of instant coffee although i have been advised to try grinding my own beans for optimum enjoyment i seep my grounds for around minutes after heating the press for around a minute or so with hot water and am amazed at how heatresistant the glass is i would however still advise taking precautions the markings inside also provide a great measurement of how many cups i would end up making not only have i used it for making coffee but also to froth milk and to make tea attaching photos of a coffee i made using this french press with a layer of frothed milk ngl one of the favorite purchases my family made am thoroughly pleased and highly recommend it to anyonetime saving coffeefilterbeen using this for many months now and its great love that it has line measurements only thing is i wish the top surface had an arrowtype bump on the plastic to point where the holes are you so you dont have to look down but you can just tell by touchdelivery amazon delivery is always reliable and it didnt fail me this time toopackaging both outer packing and the product packaging were intact product packing had the right information and was very usefulproduct very compact we used several coffee makers in the market but all required electricity to run we wanted to have a non electric one which we can easily carry for outdoor and this one fits aptly to our requirements just add the coffee powder and hot water after a while when we press the central pipe coffee comes out the nozzle makes it convenient to pour it a cupfor this price in great india sale i think its worth i am inclined to give star but reserving star now will use it for a month and come back here to change my rating if it still satisfies megood one for a black coffee loververy very happy with cafe jeis french press it has become an important part of my daily ritual now in past days easy to use and maintain and would recommend buying without hesitationinstruction manual could have been a hard copytoo much steps to get the ebookgot this french press last year and another one few days back one for coffee another for green black teatotally value for money the built is solid and filtration is on pointsuper happy,9.0,absolut love itexcel productveri nicecompact way make coffeegood one black coffe loverexcel purchasegreat productperfect french press got two em gift mother last month like love first sip easi use easi clean easi flex bless indian adult still new french press coffe use south indian filter coffe past week could instantli feel differ cup freshli press coffe one instant coffe although advis tri grind bean optimum enjoy seep ground around minut heat press around minut hot water amaz heatresist glass would howev still advis take precaut mark insid also provid great measur mani cup would end make use make coffe also froth milk make tea attach photo coffe made use french press layer froth milk ngl one favorit purchas famili made thoroughli pleas highli recommend anyonetim save coffeefilterbeen use mani month great love line measur thing wish top surfac arrowtyp bump plastic point hole dont look tell touchdeliveri amazon deliveri alway reliabl didnt fail time toopackag outer pack product packag intact product pack right inform usefulproduct compact use sever coffe maker market requir electr run want non electr one easili carri outdoor one fit aptli requir add coffe powder hot water press central pipe coffe come nozzl make conveni pour cupfor price great india sale think worth inclin give star reserv star use month come back chang rate still satisfi megood one black coffe loververi happi cafe jei french press becom import part daili ritual past day easi use maintain would recommend buy without hesitationinstruct manual could hard copytoo much step get ebookgot french press last year anoth one day back one coffe anoth green black teatot valu money built solid filtrat pointsup happi,Positive
4.0,2377,"Simple and easy to use,Product is fulfilling the purpose for which it was purchased.,Good product, not easy to clean,Does the job very well,Very nice sandwich maker,Good quality and received on time,Good Product i Recommend,decent grill","Purchased this last month. It's good as working fine for me. Size is bit small but you can easily toast 2 normal breads at one go. Just make sure you fill same amount of stuff in both sandwich so that both gets heat properly from both side. Cord is bit small but it's good if you have plug near your kitchen. At first use it smells like wire is burning but after next usage that smell will not appear. Cleaning of the product is bit difficult as you can't wash directly under tap. You need to use clean cloth with wetted with water. You can use some liquid soap but make sure it gets cleaned with clean cloth. Apply some butter or ghee on both side of bread before making sandwiches else it will stick to your plates in grill.,Overall good.,It is Ok but does not look sturdy enough.The top and lower heaters are not parallel if the sandwich is a little thick.A little better design would have avoided this problem,Makes the breads go crunchy from soft. 10/10 would recommend.,Very nice easy to use except there is no temperature control knob . I like my sandwich more crisper,Quality is good and easy to use , received in 24 hours,Product is Good i post review after 4 months from purchaseSufficient for 3 to 4 family memberI suggest go it,easy to use and easy to clean.not bad at all.2 issues:1. the hook is on one side so if your sandwich is a bit bulky, then the upper half may be tilted and loose on one side.2. the hook is also flimsy so there is a risk of breaking.",simple and easy to useproduct is fulfilling the purpose for which it was purchasedgood product not easy to cleandoes the job very wellvery nice sandwich makergood quality and received on timegood product i recommenddecent grill purchased this last month its good as working fine for me size is bit small but you can easily toast normal breads at one go just make sure you fill same amount of stuff in both sandwich so that both gets heat properly from both side cord is bit small but its good if you have plug near your kitchen at first use it smells like wire is burning but after next usage that smell will not appear cleaning of the product is bit difficult as you cant wash directly under tap you need to use clean cloth with wetted with water you can use some liquid soap but make sure it gets cleaned with clean cloth apply some butter or ghee on both side of bread before making sandwiches else it will stick to your plates in grilloverall goodit is ok but does not look sturdy enoughthe top and lower heaters are not parallel if the sandwich is a little thicka little better design would have avoided this problemmakes the breads go crunchy from soft would recommendvery nice easy to use except there is no temperature control knob i like my sandwich more crisperquality is good and easy to use received in hoursproduct is good i post review after months from purchasesufficient for to family memberi suggest go iteasy to use and easy to cleannot bad at all issues the hook is on one side so if your sandwich is a bit bulky then the upper half may be tilted and loose on one side the hook is also flimsy so there is a risk of breaking,8.0,simpl easi useproduct fulfil purpos purchasedgood product easi cleando job wellveri nice sandwich makergood qualiti receiv timegood product recommenddec grill purchas last month good work fine size bit small easili toast normal bread one go make sure fill amount stuff sandwich get heat properli side cord bit small good plug near kitchen first use smell like wire burn next usag smell appear clean product bit difficult cant wash directli tap need use clean cloth wet water use liquid soap make sure get clean clean cloth appli butter ghee side bread make sandwich els stick plate grilloveral goodit ok look sturdi enoughth top lower heater parallel sandwich littl thicka littl better design would avoid problemmak bread go crunchi soft would recommendveri nice easi use except temperatur control knob like sandwich crisperqu good easi use receiv hoursproduct good post review month purchasesuffici famili memberi suggest go iteasi use easi cleannot bad issu hook one side sandwich bit bulki upper half may tilt loos one side hook also flimsi risk break,Positive
3.9,2569,"Small size is not good,It's a nice product,Gd product for this range,Value for money,Good to Buy,Nice product,Adding review after 2 months of use,Good","The 6ltr storage is not at all sufficient for a single person. Water cools down very quickly,It's doesn't have temperature control knob,Like,Value for money,Easy to use,Good water heating,This review is only after 2 months of use. Build quality is good no extra noise, and very minimal in look.,It's value for money",small size is not goodits a nice productgd product for this rangevalue for moneygood to buynice productadding review after months of usegood the ltr storage is not at all sufficient for a single person water cools down very quicklyits doesnt have temperature control knoblikevalue for moneyeasy to usegood water heatingthis review is only after months of use build quality is good no extra noise and very minimal in lookits value for money,7.8,small size goodit nice productgd product rangevalu moneygood buynic productad review month usegood ltr storag suffici singl person water cool quicklyit doesnt temperatur control knoblikevalu moneyeasi usegood water heatingthi review month use build qualiti good extra nois minim lookit valu money,Negative
4.2,5967,"No power butten to on and off.,Nothing,Product is Ok-Ok,It's auto close Green light is not working.,Good but cord length is short. Must be atleast 4 fts,Nice to use,Good,Good product","Easy to use, easy to clean, there is no timer or power button to set timer or to on and off the toaster. Its a good product otherwise.,Yes , Sandwich ðŸ¥ª,Quality is not so good. The finishing is also not proper. First I got product where lot of scratches were there on the insulating plates and finishing was bad.Later, Got the replacement but still the finishing was vague.Product is also very light which is good but not sure about the build quality inside.Make sure you read the replacement and return thing. Else you may end up having this product even if you wish to return.Overall ok ok product,When auto close system doesn't work than there is no use of this product. Please do the needful and next time whenever you send it please check the product. Otherwise you will loose your dignity.,Like the toster,Good must buy,Good,Nice product",no power butten to on and offnothingproduct is okokits auto close green light is not workinggood but cord length is short must be atleast ftsnice to usegoodgood product easy to use easy to clean there is no timer or power button to set timer or to on and off the toaster its a good product otherwiseyes sandwich quality is not so good the finishing is also not proper first i got product where lot of scratches were there on the insulating plates and finishing was badlater got the replacement but still the finishing was vagueproduct is also very light which is good but not sure about the build quality insidemake sure you read the replacement and return thing else you may end up having this product even if you wish to returnoverall ok ok productwhen auto close system doesnt work than there is no use of this product please do the needful and next time whenever you send it please check the product otherwise you will loose your dignitylike the tostergood must buygoodnice product,8.4,power butten offnothingproduct okokit auto close green light workinggood cord length short must atleast ftsnice usegoodgood product easi use easi clean timer power button set timer toaster good product otherwisey sandwich qualiti good finish also proper first got product lot scratch insul plate finish badlat got replac still finish vagueproduct also light good sure build qualiti insidemak sure read replac return thing els may end product even wish returnoveral ok ok productwhen auto close system doesnt work use product pleas need next time whenev send pleas check product otherwis loos dignitylik tostergood must buygoodnic product,Positive
